Contig	TXAS01	TXAS02	TXAS06	TXAS09	TXAS10	TXAS11	TXAS12	TXAS14	TXAS15	TXAS18	TXAS20	TXAS21	TXAS24	TXAS25	TXAS29	TXAS30	TXAS31	TXAS33	TXAS35	TXAS39	TXAS42	TXAS44	TXAS46	TXAS47	TXAS48	TXAS50	TXAS51	TXAS52	TXAS53	TXHC02	TXHC03	TXHC04	TXHC05	TXHC06	TXHC08	TXHC10	TXHC12	TXHC13	TXHC15	TXHC16	TXHC17	TXHC18	TXHC19	TXHC20	TXHC21	TXHC22	TXHC23	TXHC24	TXHC25	TXHC26	TXHC27	TXHC28	TXHC29	TXHC30	TXHC31	TXHC32	TXHC33	TXHC35
vOUT1087	348491	332	327273	79515	403	50	126	2627	14721	43373	305	4988	14693	63204	12	28	257	110	44	182	615	89373	10	257	224	1976	329	56	398	9969	2422	234	354	17748	5504	34476	244	68379	463	43	30205	125578	105	82	36	211	97634	82	23	33157	20410	787	14967	197	275	1112	2387	229
vOUT1088	480	0	0	148	0	0	1	0	0	964	0	0	94	304	0	0	0	2777	0	0	0	5518	0	0	0	0	489	0	2733	5	852	10	0	277	0	0	0	640	0	0	0	0	0	0	83	0	1138	0	0	0	0	0	0	0	0	0	0	971
vOUT1089	47	1	1	63	0	287	356	6	0	1542	2372	57	125	221	4	51	347	200	6029	274	5	19089	1636	510	702	3	1683	218	149	1071	37380	2550	1194	32713	16	2226	23	474	2	1	1002	425	13	104	24336	1	2374	27930	102	68	15	57931	1164	210	1050	4	1471	97
vOUT109	137	0	6774	0	0	0	2	1	0	0	0	56	0	25	43	0	0	6726	0	0	0	659	0	0	2080	0	398	0	0	0	275	44	26	2507	0	131	15	961	3993	0	742	589	0	199	0	0	0	0	1	0	0	0	0	0	0	0	3	0
vOUT1090	94	140	96	743	73	107	49	17	433	377	1045	359	129	2057	269	1526	448	180	173	1479	338	3736	2579	773	724	1123	302	6771	1540	828	484	324	880	1435	221	264	315	565	820	2025	1183	862	948	2502	384	727	298	1221	10586	169	30	3722	453	1089	1527	1528	351	1448
vOUT1091	1832	53	0	630	728	1285	0	253	0	2217	7164	3652	1375	1633	188	1	66	4026	524	961	299	6467	36403	8773	2168	2267	467	6	718	409	2457	1222	1167	754	805	1338	0	1116	0	0	8	11159	515	454	1228	54	175	1837	7317	11	14	684	2289	0	3006	6	5453	2392
vOUT1092	0	4	0	60	24	96	0	68	0	517	1707	0	0	1480	0	0	0	2487	1572	23439	683	28603	0	894	15618	0	185	233	1885	2446	1837	27242	927	1278	1069	271	4	112	10170	0	15	90	0	0	0	0	0	0	2	0	0	387	0	0	0	0	0	4233
vOUT1093	0	1	0	1321	3	0	0	0	0	2	10391	0	29	175	121	0	0	0	0	2	1	3684	15	0	131	0	39	0	0	155	5	4589	0	16	1916	17488	0	1527	786	0	1129	2584	1235	0	18	0	844	0	0	0	138	1786	0	1	4	0	183	1500
vOUT1094	660	527	530	59	10	351	11	14	0	23	368	45	577	12	255	132	3836	3328	202	681	2025	6107	119	341	2738	0	5123	814	3792	1876	64	2167	4879	5601	29	106	59	110	693	577	3047	1736	2974	34	3955	128	2457	69	2936	37	24	217	15	334	1387	813	3530	98
vOUT1095	92	0	6	75	2	0	0	42	0	829	942	6	29	312	75	0	3	1155	88	3055	4	4811	0	0	9	0	895	2	1063	7545	2801	620	597	657	0	552	19	37	40	0	2	744	310	3	877	0	48	2030	56	2	20	562	0	2	75	2	0	1840
vOUT1096	0	8	2209	446	2048	339	0	1567	0	3133	19614	0	2903	1007	0	0	2612	382	10456	3286	35035	5712	193	1433	1192	0	579	1238	847	0	1636	34	2218	1530	1047	400	51	602	3845	12	145	982	1645	17	3710	2852	0	57	956	0	3	30	58	9	346	43	1361	800
vOUT1097	0	0	0	6298	20	1	0	0	0	1075	0	1	0	2	0	0	0	0	0	0	1	9990	0	0	0	0	0	0	0	0	0	48	5	0	0	0	3	0	17450	0	0	0	20767	0	38862	0	0	0	0	0	0	22	3	0	27431	2	1	0
vOUT1098	192	0	0	55	123	114	0	71	0	107	1007	959	98	175	45	0	0	2646	90	120	12	5064	6154	963	435	91	79	0	1202	71	1354	67	100	875	1038	1470	0	988	0	0	6	506	71	149	245	6	24	117	6868	1	0	51	321	0	509	1	907	162
vOUT1099	204	1059	1471	1615	208	131	43	142	94	19406	4003	1353	14349	62820	2331	6019	5400	1186	24951	159	1275	15277	1126	1341	7836	5857	714	9362	5909	2934	140	183	1977	2062	97	9	1996	1208	184	20273	11268	1454	1445	3485	114	400	3305	232	318	5294	213	3461	5687	3795	3143	412	312	4
vOUT11	100785	19882	18793	7186	24523	3978	178	50772	2	4042	434	8608	53	3924	4006	255	267	10435	226	16	314	32200	3610	749	11182	0	888	1542	9511	5092	62	781	136	16643	24100	20927	259	17933	8736	0	148	5479	10988	395	483	52	8271	36780	126	1	472	9773	2612	12517	1718	89	40136	3963
vOUT110	0	0	7507	14	21	11	0	0	0	0	0	0	0	4	0	0	48	0	0	1259	0	0	84	0	0	0	108	0	0	13	0	85	0	205	128	111	0	0	0	0	0	14	22	20	11	0	0	17	25	0	4	0	199	0	17	0	32	756
vOUT1100	114	0	0	13	0	0	0	52	0	744	0	0	0	57	0	0	0	1686	53	3041	0	5102	1	0	0	0	905	0	1011	5073	2688	683	530	618	0	505	2	76	40	2	0	642	0	0	696	0	75	1838	82	0	0	510	0	1	0	0	0	1633
vOUT1101	150	1198	233	480	175	3631	1934	135	169	5498	5667	357	1589	8450	553	3092	1233	239	2124	339	6847	29945	280	564	294	2229	839	7497	1532	321	178	292	958	540	42	451	438	90	542	4148	359	1409	134	1070	454	3275	824	893	588	1208	275	832	508	387	453	1210	1030	844
vOUT1102	33021	41182	38415	12738	39292	12085	66471	14553	629	9825	26661	35331	744	2771	17912	23817	52038	29213	1034	12700	9518	24365	8506	62565	7441	238	453	3055	12265	2168	64314	3922	49688	20563	109165	13405	145269	16759	7698	7	28333	9479	15900	8274	2439	19098	3153	4300	16046	40784	2230	6302	18140	18877	11015	9345	24675	4007
vOUT1103	0	0	0	113	326	0	6	139	0	537	6393	0	445	1193	23	0	1245	919	2542	1553	7	6045	0	6681	2479	0	213	5574	5607	3787	1646	1093	5718	638	19	1433	85	2135	900	4	7	622	198	0	2847	0	177	1080	1059	15967	0	327	63	1027	4510	2	6809	1150
vOUT1104	25	905	0	792	44	4	0	1	0	20	6864	1	33	86	64	0	0	0	10	6	0	3675	10	0	115	0	9	0	0	61	0	2345	1	150	428	11796	0	704	377	0	921	1856	219	11	6	0	974	1	0	0	138	1449	60	378	80	3	35	844
vOUT1105	34	4	443	0	29	1	9	2	3	53	24	0	0	0	0	4	46	48	3	26	1	5619	0	2	3	0	21	22	0	0	738	97	3	4	2601	2	0	71	7	0	0	134	262	57	1	0	1	56	5	48	12	4	0	2	2	34	32	2
vOUT1106	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10255	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	533
vOUT1107	37	262	0	218	704	138	0	286	0	2115	2946	2635	6	1278	192	1325	0	3239	266	1433	4	6490	162	11432	3320	0	19	3976	9269	673	1396	782	2078	1785	530	502	159	526	124	0	346	363	75	1427	1982	0	0	873	219	58	191	3541	1101	1130	1	0	1205	223
vOUT1108	0	0	0	0	0	0	2	0	0	0	0	0	0	1011	0	0	0	0	0	0	0	14375	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1109	0	0	0	17	0	0	0	0	0	0	0	0	44	1	0	0	202	0	0	23	1	3930	0	985	0	0	1	0	0	0	2695	2425	0	0	0	0	1	0	0	0	0	939	0	3	45	0	0	6	231	6	0	0	0	0	0	0	35	0
vOUT111	0	2	8177	35	0	0	0	0	0	12	0	36	0	0	0	0	0	0	0	62	160	0	0	0	282	0	0	0	0	4	0	14	20	8	70	13	218	50	1034	0	0	0	0	0	0	0	0	0	275	0	36	0	0	85	53	0	0	0
vOUT1110	2	0	0	249	0	1	0	0	0	20	0	0	276	195	0	0	1006	0	237	6	2	10485	5	57	1	0	427	0	1	136	0	242	4	19	220	71	0	0	0	0	0	290	293	0	1	0	1744	139	0	0	0	51	0	0	0	0	262	7
vOUT1111	0	636	0	109	353	626	0	34	0	282	0	0	410	62	0	0	6	4	20	432	11	33263	5	0	2	0	104	0	327	74	224	4668	0	323	0	721	0	3142	102	0	3	0	27	0	3169	59	0	268	18	0	0	309	225	0	0	401	32	24
vOUT1112	0	0	26	108	19	0	0	0	0	49	0	647	0	0	1	0	116	388	0	452	0	2182	19	2	59	0	1	0	0	320	1	0	1208	12	0	62	0	184	0	0	0	0	23	0	40	0	0	25	8	0	132	320	1421	0	629	0	25	14
vOUT1113	45	0	0	0	0	0	0	1	0	245	2	0	0	25	0	0	3	634	2	3	4	3658	0	0	5	0	407	0	367	377	260	14	117	34	0	53	0	0	4	0	0	83	1	0	192	0	3	15	10	0	6	189	0	0	0	0	0	179
vOUT1114	0	0	85	255	2	127	2	1802	0	2257	40	10	253	34	103	0	1376	4478	0	1	21	4056	211	1	50	0	403	0	178	1250	6	414	77	1849	218	980	0	855	294	0	0	122	72	0	1471	0	110	676	7	0	0	242	0	0	40	6	189	18828
vOUT1115	91	4	40	76	26	16	0	16	4	96	58	18	18	92	22	65	102	107	214	1430	78	5624	70	103	89	5	132	313	467	121	127	200	141	84	37	99	0	226	96	3	70	88	39	18	764	5	75	972	85	2	0	138	4	52	77	1	9	214
vOUT1116	0	0	0	60	1246	205	0	5	0	693	6	47	8	317	1163	0	4	6891	17	386	9	16775	5	255	72	0	48	0	3	436	4351	870	94	144	4	63	0	7	6	1	4	0	3	0	127	0	0	167	23	0	0	6	5	10	0	0	48	1829
vOUT1117	0	0	0	1565	0	0	1300	0	0	7	0	0	0	0	485	2	22	1	0	1	3	2869	0	224	2	0	0	1	254	0	0	0	0	0	101	0	0	429	0	0	1	147	6	2	0	0	844	176	63	0	1611	29	1	2	0	0	0	1
vOUT1118	303	0	0	69	0	0	1	0	0	703	207	0	28	201	0	0	5	524	0	0	2	3289	0	69	0	0	158	0	439	0	268	4	0	135	2	0	0	143	0	0	0	0	4	0	36	0	655	0	3	0	0	0	2	0	0	0	0	195
vOUT1119	0	0	0	2	0	0	0	19	0	0	0	0	274	0	0	0	0	64	14	0	0	4597	66	0	16	0	12	0	0	0	0	0	9	3	0	5	0	73	0	0	0	0	0	0	4	61	1	67	203	0	0	0	0	0	0	0	0	0
vOUT112	57860	5887	24866	281020	13888	16744	159107	3464	1	1436	1	63228	105	53626	5906	0	11932	71580	8	51013	20983	14597	32163	41954	17925	157	217	913	3117	32286	25983	71790	25274	6530	29231	3721	9756	15009	86325	2	41534	3336	28172	7050	46241	32232	20421	220	209920	0	2191	1788	14104	94595	294	4665	59873	548
vOUT1120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	4519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
vOUT1121	0	0	0	0	0	0	0	0	0	341	0	0	0	9	0	0	0	447	0	0	0	6387	0	0	0	0	5539	0	276	41	0	0	17	12	8	65	0	15	0	0	0	0	0	0	8	0	0	348	270	0	0	94	0	0	0	0	0	3453
vOUT1122	4727	0	0	16	0	807	0	432	102	153	0	0	1	2	0	0	21660	1	0	3	3	8018	5	0	2	0	225	0	2	13	1	58	6	9	85	262	0	114	1582	1	0	40	82	1	40	0	125	2113	0	0	0	54	0	13956	11	1	71	12
vOUT1123	0	0	0	0	0	0	0	0	0	0	0	2	23	368	3	0	60	0	872	0	0	14401	0	0	0	0	0	203	0	435	0	244	0	0	0	292	0	0	0	0	2	0	0	0	323	0	1	299	461	0	0	27	0	0	0	0	0	0
vOUT1124	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	3	17379	0	0	1	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	6	0	0	600	0	0	0	0	2	0	0	0
vOUT1125	2	32	1	6	0	0	0	0	8899	2	0	0	0	7	0	2056	0	0	0	6	2	39291	62	113	1	10423	44	1	45	0	0	0	4	0	1	9	13	0	0	45	116	292	0	65	0	15	10	145	1962	622	207	92	935	116	141	73	358	12
vOUT1126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
vOUT1127	152	69	23	11	672	66	102	30	674	65	0	71	8	3	18502	0	129	26	34	183	23	19590	513	27267	9	88	6251	100	430	13	17	17	0	1	142	1	4	9	246	5471	663	3282	1311	7105	0	692	26	109	406	2264	125	4	490	338	566	1310	309	462
vOUT1128	0	0	0	107	0	0	0	14	1	3	1	0	73	0	0	0	0	99	0	0	11	45961	0	0	20	0	3	0	37	321	0	372	0	43	0	510	0	221	0	0	0	0	556	22	640	0	0	405	18	0	104	236	0	30	0	0	0	36
vOUT1129	0	0	1	0	0	0	4	0	1237	19	0	136	0	53	0	0	36	0	10	37	0	10522	0	114	0	24	1	0	166	4	0	2	3	5	0	0	0	0	0	137	465	4	0	81077	0	3	0	129	202	139	0	0	5	1645	7	926	0	0
vOUT113	0	0	2	93651	55	623	1	2	3	34	6	2	100	85	5	2	1	194772	252	198984	1	620	0	8	153931	3	12299	7	173485	598	2563	49	5967	168182	4631	7658	9	2477	10498	1	76	26	1	2	3484	4	158130	2717	30268	2	10	189	6	32889	4360	9	9	8473
vOUT1130	0	0	0	0	0	437	0	0	0	86	0	24	3	31	0	0	0	102	124	0	14	1769	570	0	117	0	236	0	22	316	6513	0	815	11	137	0	0	299	1	0	0	131	13	503	0	1	3378	697	45	0	15	2091	30	0	131	0	1675	140
vOUT1131	116	1300	687	0	292	84	1955	20	6	19	1831	340	31	150	301	6637	103	74	64	608	15179	5211	483	134	59	17	9	572	107	42	198	154	229	105	694	866	158	125	119	250	16959	6313	304	97	34	829	13	647	1187	627	8	42	1278	199	386	1010	221	225
vOUT1132	5	372	11	180	91	84	15	119	0	242	1923	43	63	157	63	386	148	202	209	127	84	2705	65	83	2518	6	253	131	1631	21	160	84	95	555	59	40	13	77	225	81	390	1365	315	144	188	23	490	151	154	140	8	57	5	214	66	12	194	47
vOUT1133	0	1483	12	52	2265	29	3	54	0	7	0	38	508	261	10	67	77	61	0	350	1	6320	0	0	254	0	24	0	224	330	120	15	3	10	10	900	0	333	92	0	1	930	141	0	212	0	0	9	20	0	0	105	1	0	0	0	0	1507
vOUT1134	0	0	0	147	0	0	0	241	0	121	0	0	2	23	462	987	0	0	0	0	1	6261	1071	0	0	0	2910	0	1	7	0	126	1070	20	6	2	0	0	0	0	0	96	0	1	526	0	0	377	1	0	0	191	0	0	0	0	2	0
vOUT1135	0	2	0	32	0	0	0	0	11886	0	0	0	0	14	0	5496	0	0	0	4	18	20995	9	16	0	260	0	0	10	0	0	0	0	0	0	0	6	0	0	4	30	22	3	44	0	0	4	499	26	402	71	102	6	38	45	12	158	10
vOUT1136	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	1216	0	0	0	0	7	0	0	0	0	108	11	1950	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	1035	0
vOUT1137	43	27	8	0	203	0	7	7	5917	16	0	9	0	123	0	0	15	22	4	56	0	14515	42	70	6	498	596	48	179	21	2	3	41	0	0	17	1	0	14	441	446	315	2715	4393	6	169	9	85	566	698	87	114	233	235	151	3505	862	27
vOUT1138	0	0	20	0	3	8	0	10	0	0	308	0	99	2	0	0	0	0	0	0	0	1206	1	743	0	0	3	0	0	12	0	0	0	708	0	7	0	104	0	0	0	13	0	52	0	0	0	0	1036	0	0	0	0	0	0	0	0	0
vOUT1139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101
vOUT114	0	2	0	72032	68	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110224	0	0	0	0	0	0	1752	0	0	0	0	1	23575	0
vOUT1140	139	0	0	2	0	23	0	0	0	16	10690	0	0	207	0	0	0	979	443	10	0	4477	0	0	0	0	76	0	16	20	0	25	3	22	485	56	0	47	0	0	0	11	1	0	107	0	0	245	6	0	0	20	0	0	0	0	645	365
vOUT1141	436	0	125	2	4	212	0	1	0	1	9231	0	1	19	305	0	1365	28	1	30	0	624	2	1897	3969	0	467	0	5046	1	2	304	106	2243	351	49	1	5	0	0	2	18	2	506	144	0	11	230	810	0	0	1267	1	1	0	2	0	7
vOUT1142	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0	0	0	884	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
vOUT1143	57	10	6	1	5	0	4	0	42	3	0	4	0	1	2326	0	3	0	12	8	1	524	97	9661	19	33	2645	87	63	1	1	11	0	0	10	0	0	1	1	623	83	335	181	2807	0	27	1	1	121	168	7	6	115	227	96	1754	27	485
vOUT1144	0	0	0	0	0	0	0	734	0	0	0	0	0	784	0	0	2261	0	0	0	0	642	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	7981	3823	0	0	248	8	0	0	0	0	13	87	0	0	0	0	0	0	0	0	0
vOUT1145	46126	6283	28700	117366	13468	18282	132235	3150	0	1442	0	48058	1	47472	5327	0	10663	53700	1	36634	21411	20806	72650	25349	15631	96	143	923	2892	39799	26852	48143	28135	5998	29282	4121	8263	3329	69821	3	36976	2822	31914	17882	34009	29244	20415	263	171786	0	1647	1686	10080	84061	98	5913	51978	538
vOUT1146	2	7	311	2199	12	2	4	3412	1	79	16	0	906	3382	46	38	4004	1254	7990	282	11	1657	981442	0	1768	1	4845	9399	312	769	74770	13031	58	100	52	274	56	238	44	7	60	4081	135129	57	1152	1	7	165347	682	24	1738	807	5	14	1572	35	1619	1313
vOUT1147	366	2564	747	1941	4897	16726	58679	8109	577	22174	115848	78360	27779	26604	1762	3010	1773	25453	68165	85294	1535	11210	812945	7298	65577	315	15353	189834	21848	35823	11925	13832	11260	55293	62617	10061	3505	21116	2829	3632	260573	110819	7575	91355	25553	4649	7440	116440	3460	14224	5739	43789	196629	200373	90060	2732	5074	1741
vOUT1148	49	845	111	2106	261	792	266	605	385	4027	22995	3991	111593	10461	576	7703	358	2364	12558	2575	268319	4791	163961	2178	9882	282	65038	1501	10942	4399	4355	5635	6284	7488	903	2569	917	7200	5249	1245	1826	17727	5750	4126	18503	867	25232	13382	3606	3075	896	16246	2029	2642	6634	3468	11069	1754
vOUT1149	0	0	1088	1029	2	1	0	1948	0	1206	3414	27	15	1633	7	0	2071	2047	131	14	9	5897	510859	5	3063	0	13278	22763	26	112	39628	7281	23	150	27	74	153	879	89	0	178	8700	44193	89	5089	0	12	82857	6964	1	934	2669	139	32	3389	8	5646	2833
vOUT115	0	1	1376	34341	6200	377	0	316	1	1718	41363	4437	139	2593	556	4	189	3051	1243	27435	15366	1615	3255	4563	12507	7	566	29761	27875	5384	13393	8760	9628	3300	1643	1461	1333	120	331	0	1517	9465	61	16329	2409	4	2517	4664	27726	51279	219	2534	249	20131	17307	230	5973	2198
vOUT1150	359	1561	567	0	564	1	1065	1	123	9	938	854	2	5	546	1776	734	12	8	2151	8335	7	61337	7	426	478	14	864	1322	0	1182	4	581	5	0	56	2346	7	1783	10166	808	11	1	1303	1	824	1249	6	2908	1558	1	5	2899	2	5	207	753	641
vOUT1151	11	8517	1457	2775	2	12759	11	2075	2	9092	9823	10561	5	6	1661	9	6	8975	449	38171	7	3959	202778	11082	14672	13	3358	9805	13320	4181	1152	18195	11841	6014	13000	10660	6724	30079	13041	22	4349	9255	22052	1070	23941	14	47364	6279	16290	857	27	14328	572	1328	3250	14	80342	2520
vOUT1152	1627	3	2014	897	2174	1818	1712	534	0	4889	10772	8977	5226	1089	2	0	2838	1937	439	5561	40895	3216	44993	11271	7685	15	1204	5398	9465	1711	2683	3148	9867	8981	3605	4944	5215	9286	19	43	5173	7580	5485	8008	5972	8	6983	4022	3908	22	729	19771	69063	33257	16	8	12	1236
vOUT1153	4435	0	16	324	19	21922	8	3343	0	4882	2006	118	886	10017	1560	5530	7419	20266	4274	44	5	14370	390852	228	8830	0	1039	0	21223	2543	5608	3390	12760	12683	2243	7432	2	2106	4	0	15	7191	163	50	8760	6	585	50496	8588	1	4050	47116	25	11	264	4	70	1956
vOUT1154	260	34915	4890	6245	1663	27499	2008	4944	622	19763	58103	21742	6850	2885	5028	9780	3497	40636	2502	94910	225	6628	263326	33270	41226	175	12789	29785	45802	15156	6104	43866	48084	15814	31851	27760	25114	65183	38752	2899	17984	34933	73431	7178	82307	2874	134241	20907	34945	10370	298	25404	19143	19568	11968	3627	167616	8594
vOUT1155	0	0	0	155	20	1799	242	8	0	86	2323	356	354	58	145	617	252	102	50	471	0	10	36937	343	61	12	334	25	40	53	217	62	507	1221	64	125	79	133	161	0	15	1018	7	19	67	0	54	926	243	16591	12	153	4	132	131	0	521	38
vOUT1156	2776	2973	73	2138	3671	1155	12	9719	0	24609	9646	10145	6489	15424	145	46	3063	19354	3069	1087	957	4466	185581	11929	39763	1904	1739	3012	11466	4572	21090	48009	20169	9096	1645	19777	422	37108	210	3	307	13031	2465	1782	11090	284	13178	10828	16348	125	110	5743	2964	918	2312	5	4170	2854
vOUT1157	0	22	80	351	13	102	146	32	1	102	7897	84	743	253	52	102	33	711	486	1920	31	387	44654	81	840	1	180	652	157	423	940	118	458	331	327	49	1166	153	215	33	435	487	262	808	1233	46	645	1509	6000	1808	34	206	390	191	3537	29	5005	69
vOUT1158	3	13	9	163	1115	3040	13906	1593	8	4535	16295	16205	3379	6610	49	107	17	11387	14186	14760	264	2001	262527	1002	11990	8	3156	53440	5356	8684	2166	2545	1532	11833	14139	2140	442	3560	16	32	62013	23200	145	15288	3181	17	65	25184	26	2622	1282	10037	42627	38391	23045	111	22	174
vOUT1159	0	5	1	397784	888	834049	14459	1086	149	4001	0	921	129433	461193	0	0	0	0	141071	0	0	386	93756	0	31	17287	7443	30	0	253648	71	42600	32735	366	69	2362	4	12507	691	60	8	38569	2	2	52666	0	2	38678	1153	2	1060989	32	8419	118	300	226	484	116512
vOUT116	11498	1095	5424	77205	2611	3348	32619	693	0	306	0	11935	0	9564	1231	0	2779	16726	2	7880	4203	2953	5739	8080	3754	36	1956	140	637	6708	6169	11188	5898	1510	7655	850	1984	1008	17024	0	14956	648	7569	1096	11228	6413	4353	53	47297	0	534	380	2719	14339	8	829	11620	137
vOUT1160	50620	5691	22766	92811	11491	14968	139957	2406	0	1395	0	43996	0	51053	4242	0	11657	60769	0	34448	17958	18328	38284	37988	13400	95	141	567	2634	34505	22774	40429	22096	5457	27257	3494	6946	4606	60013	2	41664	2123	23632	5652	40530	21939	16691	214	181479	0	1842	1541	12932	62172	76	4553	39699	385
vOUT1161	871	2449	1553	1570	2558	4954	30240	2038	1290	11979	46457	26286	7169	8691	2054	19775	1833	7864	26233	29531	9593	4632	425671	7321	25409	4939	6353	83753	7981	12247	7418	4054	18830	19332	20355	3746	1470	11004	3501	4699	99291	38263	4176	25548	8005	7311	3786	42616	5259	18871	2275	13474	72681	71089	43309	16194	27856	2815
vOUT1162	6648	1935	5103	8501	1886	2805	16854	1192	77	1021	8403	10172	458	7244	2392	2232	2432	7072	413	7705	6823	2535	23385	5193	3516	5429	2946	1829	8135	5440	7786	6572	6637	2484	4440	1508	1771	1553	9455	277	6062	932	3912	1331	8822	2647	2989	2299	22504	1021	1765	989	2048	11360	122	6174	5608	1632
vOUT1163	12	9	8	1203479	1276	1168935	22643	80	0	77	0	7	298168	938299	0	0	0	4	278408	5	0	2945	103636	0	0	57044	15397	0	0	530507	160	282589	152584	0	0	3278	13	21465	140	125	9	74843	0	4	66896	0	1	77324	3912	2	1894588	0	40761	0	28	18	1	146418
vOUT1164	2020	19325	139	13101	1195	13285	21	13343	4	9053	7766	7640	34642	24913	434	210	2607	9870	12961	21305	379	32003	175587	8924	22344	2663	4634	675	147552	32496	56283	34782	67823	31094	2825	16679	431	23720	694	22	462	42193	7371	2767	81897	5937	2874	7405	29945	111	158	14164	19837	2932	2754	102	5288	5201
vOUT1165	206	2	12670	26647	11802	462	6	2603	29	20044	13700	52775	1423	6251	5485	3	3111	21538	4001	37093	35	3744	48388	39399	25789	5	459	27776	725	30049	23547	17799	12899	5999	13856	3104	1136	3764	4244	5	3456	68019	730	3469	8351	2	12637	4569	146236	18397	1749	21576	3325	78079	390	2810	423	1906
vOUT1166	29	1075	78	1473	713	173	2177	319	1192	2423	19270	1679	1807	10264	265	1413	179	3796	896	2364	2830	929	23257	1548	21793	337	7966	4868	1511	1544	2009	2466	11644	2145	474	1011	1255	16711	3281	5314	1779	3338	4053	2646	4594	3919	857	8351	4864	358	327	1423	5457	3460	27029	29681	3202	760
vOUT1167	3751	1	333	335	293	5631	0	1123	0	2285	23045	103	1472	2699	487	1039	4429	8378	1314	30	28	12877	270156	4568	8205	35	1863	0	7726	958	2719	874	2764	10451	521	3853	6	1480	116	0	39	2309	194	668	8521	0	971	24435	6594	0	751	29840	119	5	892	1	42	1744
vOUT1168	3	13	0	424415	471	367223	9865	18	0	6	0	11	136487	305181	0	0	0	0	102308	1400	0	1288	91634	0	0	22673	8866	0	0	174539	89	109048	49985	0	4	1024	10	4637	22	0	8	25178	0	2	30966	0	0	29237	3784	0	569313	0	19226	0	3	1	0	54425
vOUT1169	0	0	0	5	0	0	0	0	1	89	0	0	4	3	7	0	31	40	5	1826	2	1144	42082	28	77	26	0	0	7	129	858	1232	184	45	0	282	0	279	67	0	0	30	0	2	2349	0	30	347	123	0	58	482	0	42	0	0	0	1093
vOUT117	0	0	0	16051	16	33	0	0	0	0	0	0	5	1	0	0	0	28459	0	28110	0	61	0	0	29369	0	1923	0	15774	31	203	1	700	33063	856	1430	0	148	1059	0	5	0	0	0	575	0	29239	328	4471	0	3	10	2	6007	434	0	0	1459
vOUT1170	4845	0	7	319	2	19803	7	2780	0	4500	613	19	535	10200	1464	6079	10765	21171	3644	49	2	11815	226810	95	11966	3	802	0	25347	2156	4045	2840	30289	12200	2593	6646	6	1831	7	2	10	8925	65	13	8010	2	63	70370	6993	2	2969	50242	16	2	101	16	33	2174
vOUT1171	132541	206379	170016	51748	163925	52922	237313	63473	1402	39338	114065	136113	6234	9440	56056	74285	214127	100945	5210	60809	39724	38669	34383	168405	30614	763	1894	13426	26121	12157	250822	55419	170229	75294	415647	45893	548769	69076	16299	6	108844	44346	74589	26845	4896	77382	12589	17925	64407	157524	10776	23893	54537	72537	40300	33182	97955	20332
vOUT1172	1393	35980	194	34177	886	27175	135	31359	0	11794	5142	11523	55506	54472	1253	999	1858	9949	30457	46448	333	67259	178665	4624	62207	1249	6038	548	329417	55826	105864	64020	144832	62480	5635	34006	605	43543	4123	12	88	81088	16176	4950	175449	1055	3512	14061	34875	75	938	27958	43487	4829	2483	52	16482	9593
vOUT1173	11437	14685	1684	2199	7217	419	3461	11178	31	6082	1215	9814	8928	1921	778	604	7690	22734	15599	321	12288	4591	12426	1391	5188	28	664	131	75	494	2775	2535	11345	5924	12880	14165	4980	11866	2987	0	15294	4971	5934	360	272	965	2605	6590	3122	1453	514	2350	1588	3535	1420	916	5187	2549
