Contig,TXAS01,TXAS02,TXAS06,TXAS09,TXAS10,TXAS11,TXAS12,TXAS14,TXAS15,TXAS18,TXAS20,TXAS21,TXAS24,TXAS25,TXAS29,TXAS30,TXAS31,TXAS33,TXAS35,TXAS39,TXAS42,TXAS44,TXAS46,TXAS47,TXAS48,TXAS50,TXAS51,TXAS52,TXAS53,TXHC02,TXHC03,TXHC04,TXHC05,TXHC06,TXHC08,TXHC10,TXHC12,TXHC13,TXHC15,TXHC16,TXHC17,TXHC18,TXHC19,TXHC20,TXHC21,TXHC22,TXHC23,TXHC24,TXHC25,TXHC26,TXHC27,TXHC28,TXHC29,TXHC30,TXHC31,TXHC32,TXHC33,TXHC35
vOUT2779,3178,863,1547,339,526,120,198,1067,108,434,68,444,195,219,50,104,3226,305,45,591,293,2216,22,196,97,25,96,212,111,188,477,536,142,821,1158,1067,924,1179,703,127,157,435,377,233,39,215,520,14806,101,285,166,727,61,4411,433,26,204,82
vOUT278,19741,20545,14224,6001,42456,5081,4,40199,0,4027,0,7992,0,1357,1382,0,61,8949,203,2,1,7926,668,0,6235,0,818,0,4634,4827,4,266,26,23058,16045,36273,137,9230,5962,0,0,5363,12197,0,3,0,5194,8169,84,2,1538,9163,1002,9437,1271,129,8111,4612
vOUT2780,1598,5,4,107,10,6085,6,886,0,2144,280,113,451,4397,541,2228,2402,3660,1223,24,1,3088,13793,117,1877,2,324,0,5549,1013,1353,932,4353,3099,511,2187,3,619,8,0,5,1960,113,17,2616,14,282,103179,2706,1,1358,16609,18,0,376,38,45,663
vOUT2781,296,670,143,556,393,533,1585,329,421,1056,5024,42813,1746,2895,374,2252,1381,788,617,834,1283,2326,1500,2066,1174,474,851,2233,1013,1160,2664,4694,3141,960,399,635,277,1366,1179,4505,1245,2042,2250,1727,3448,3359,4752,212198,2085,3423,621,2650,3700,2448,6454,4100,2704,362
vOUT2782,0,0,0,0,1,0,1,1,0,1,0,5,0,0,0,1,1,8,170,11,0,13,6,12,0,0,28,0,0,4,1,1,0,7,0,1,0,0,0,0,0,0,0,1,1,8,3,11214,0,0,1,11,0,0,0,1,0,0
vOUT2783,4,0,20,7,116,34,182,41,0,6524,65,198,22,43,58,84,2,22,221,3,401,14,83,24,21,11,282,133,6,46,6,308,38,27,10,14,6,2618,32,5,235,17,506,13,60,80,16,8558,30,311,6,41,49,27,11,7,19,10
vOUT2784,2105,0,15,168,190,6178,4,912,0,3333,999,27,554,3791,552,2147,2455,5122,1507,21,1,2860,29469,154,3144,0,367,1,6341,837,1125,1126,10140,2910,470,2183,1,641,0,0,8,2756,39,88,2196,0,303,80948,2570,0,1336,14623,6,3,95,25,5,736
vOUT2785,4,100,5,236,45,4,0,2,93133,9,0,20,2,1188,496,22728,20,3,2,29,416,14622,244,933,35,69877,507,8,106,4,0,22,6,2,5,45,47,0,2,895,660,1112,45,462,1,202,861,17587,6652,6725,1258,810,9267,5270,1310,12675,2800,80
vOUT2786,0,0,0,0,0,0,2,0,0,0,1,0,4,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,8,1,4,3756,0,1141,14,63,1,0,0,0,8,73,0,1,0,1,0,76682,0,2,0,0,1,388,5,0,0,0
vOUT2787,1,16,2,42,1,0,0,0,17089,1,0,0,1,106,20,2498,0,0,2,2,343,1700,16,68,6,6673,590,1,24,0,0,0,1,0,2,1,5,0,0,96,118,132,1,681,0,7,226,12754,708,605,123,49,330,457,163,1079,642,4
vOUT2788,0,547,528,270,147,2633,264,70,6,193,12081,569,9442,564,408,417,0,139,261,185,117,141,877,381,315,0,480,1010,596,225,141,146,409,261,101,157,82,588,411,10,303,1498,1,1627,1293,1810,983,10376,697,2394,4,5142,3078,765,321,6,396,96
vOUT2789,0,0,0,118,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7081,0,6709,0,0,0,3277,149,0,1,0,0,0,5,0,0,0,0,0,0,13452,2185,0,0,0,0,0,0,0,0,1030
vOUT279,2265,63,0,2,1,0,22,212155,26,10,117,128,17,2,5,0,0,0,665,0,1,15664,0,34,26,1,4,0,0,30,0,2,48,0,3,0,6,13,331,0,297,0,12,11,0,0,2,0,0,1,0,31,925,63529,0,0,6,0
vOUT2790,0,1,0,0,0,7,0,0,0,18,0,0,4,4,1,0,13,10,0,417,2,42,207,67,24,56,49,21,6,36,749,1038,24,58,1,65,0,252,120,0,0,6,4,0,29,0,3,47152,18,6,26,185,0,8,0,6,1,80
vOUT2791,32644,6036,7861,1076,26658,5060,12363,13465,1197,8936,94,3530,1775,969,934,1005,1679,8342,817,15,282,3669,733,0,4012,16,624,0,2335,13551,0,4733,265,13545,4653,24104,17410,7027,2795,0,4850,1217,14401,347,390,0,2583,1098,1340,1,2836,21235,642,7555,1038,203,589,1360
vOUT2792,0,1488,1,1082,0,762,0,4069,0,335,0,1,777,650,0,0,0,108,802,1162,1,1784,3310,0,0,8,170,0,34555,2454,2340,1376,1340,2311,56,1423,0,964,0,0,1,3714,452,251,4597,0,0,3718,666,0,4,798,1528,0,0,18,0,266
vOUT2793,2,7,0,2352,3,170,10,4,3,3,19,9,7138,4554,332,32,7,758,7,4,3,271,34,11,2292,2,3805,6,1383,5723,261,1758,33,125,3,382,612,899,0,3,1497,25,11,863,423,5,25,17205,15,1088,32,3726,70,3760,22,29,12,31
vOUT2794,2,117,11,180,13,0,1,0,125923,2,0,39,5,680,89,38417,26,0,0,23,12,22886,327,1006,44,79564,590,7,144,4,0,4,15,2,2,62,18,0,0,640,641,919,16,369,0,66,157,11190,7278,8687,1501,535,9647,6521,1484,15893,1753,45
vOUT2795,738,1,7,135,7485,0,1,2,0,7068,227,82,713,662,3240,17172,17533,22,10,16084,411,3488,31,75,123,2571,333,1499,8,813,17922,5436,716,8520,331,128,22,3740,1872,0,49,496,4425,594,4775,243,1840,16958,14370,8998,23,36,42,121,17,4,8307,367
vOUT2796,0,0,0,0,0,0,0,37,0,0,0,43,0,0,0,0,0,0,0,0,5,5354,0,0,0,9,112,0,176,25,0,0,0,649,0,2,0,0,0,84130,1,0,5,1,32,0,0,3100,1274,0,0,0,0,1,0,0,0,0
vOUT2797,0,1,0,0,0,0,0,0,35,275,0,0,0,778,0,0,0,10282,0,0,0,190,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,49826,0,0,0,0,12429,0,0,0,0,0,1,1,4,0,0
vOUT2798,0,12,2,58,25,1,0,0,15497,7,1,1,5,165,229,3972,3,0,2,10,255,2458,36,209,4,16783,192,14,12,1,1,3,0,4,5,4,3,0,5,237,125,225,10,222,2,90,466,8780,1539,1148,258,132,1312,803,197,1792,1015,22
vOUT2799,70,0,0,4,0,0,0,0,0,5772,0,932,0,0,0,0,0,1155,0,406,0,0,0,0,1520,1,77199,1474,0,0,0,154,0,735,0,0,2,0,1169,0,122,0,137,1,298,0,3297,20844,27525,0,0,7531,0,0,0,0,280,7238
vOUT28,1233,0,8,0,33,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0
vOUT280,0,0,1,9,2,0,3,18309,0,5519,2,1,7,1,0,0,1,2,1,101,0,1,0,0,0,0,4121,0,0,1,1,1,8,162,15,5,10,15,19,0,4,0,0,1,6,127,3,23260,0,119,0,60,2108,1,3,2,0,6
vOUT2800,1,9,0,0,162,8,3,3,4295,0,0,3,0,12,4,701,0,1,1,5,22,1047,4,57,1,1995,96,9,22,8,0,3,0,1,18,0,0,0,0,109,60,162,28,381,0,949,44,6410,213,543,40,7,262,105,67,164,250,3
vOUT2801,5,4,9,11,12,11,28,2,2,1983,103,17,27,29,22,27,8,98,12,222,50,73,36,9,59,4,18280,4,25,110,16,404,13,440,13,256,8,38,65,0,46,38,36,5,186,51,39,18101,14728,50,4,2511,15,3,13,7,7,1754
vOUT2802,41,34,6,119,29,21,51,13,0,156,679,135,0,35,52,0,21,433,4,126,39,15,82,143,68,0,344,356,1252,176,57,118,723,177,63,44,7,141,18,0,274,456,473,65,292,2189,49,1855,3,7,1,312,119,93,0,0,86,93
vOUT2803,99,270,763,0,82,45,509,10,0,8,131,42,0,87,42,913,157,36,2,103,19512,419,1,20,6,3,9,794,24,158,15,246,38,9,72,896,16,21,68,69,2258,3509,506,16,43,213,2,1940,2493,29,1,69,276,17,327,274,28,53
vOUT2804,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,447412,0,556,2,0,2,0,0,39,1,0
vOUT2805,9,20,0,0,296,24,0,0,0,480,601,0,0,11,0,0,0,0,1,0,0,0,58,129,1398,2,0,277,0,0,12,0,0,142,0,13,15,109,143,0,24,109,0,83,151,0,0,1096,0,0,1,0,0,0,0,0,15,2
vOUT2806,0,1,0,10,2,0,0,186,0,2,0,0,1,7,16,1,0,2,2,130,0,0,0,0,0,0,1,0,0,0,0,7,639,173,8,270,0,2,0,0,0,0,0,7,595,0,1951,4443,0,20,11,3,6,0,1,2,1,116
vOUT2807,0,20,0,1,9,0,3,2,0,1,56,208,0,6,0,5361,26,18,4,423,1,1,0,6,253,1,0,4,0,0,16,3,171,14,0,1,0,5,185,36,0,2,0,2845,2,9,33,1862,8,1,56,1,0,4,350,0,6,1
vOUT2808,0,5,0,96,1,0,0,2,36,0,0,0,12,30,0,30,0,0,17,0,0,0,0,0,0,0,0,0,0,91,0,0,34,75,0,4,0,20,0,0,0,55,0,124,9,0,369,6752,0,2,8,80,42,0,0,0,0,536
vOUT2809,256,1390,0,171,400,229,1851,160,512,1656,1341,800,642,215,1125,5858,1287,326,1600,399,1,792,2192,989,368,0,448,0,927,723,480,227,4929,1152,332,397,498,308,0,0,3179,2970,1014,3762,820,0,4909,2231,2530,5388,255,1791,12323,2629,3689,4198,4049,16
vOUT281,1,304,28,5,498,179,3,3235,132,2,1499,0,3,272,1304,875,1185,0,33,166,4,0,918,1087,940,2,58,0,64,90,261,3136,246,1065,4374,490,12462,328,80,1,3,2,119,71,0,3430,22,25,149,479,226,361,266,0,63,4841,343,155
vOUT2810,0,0,0,0,10,0,0,0,0,3,0,865,1727,456,1,0,0,2,899,0,0,0,0,0,21,0,14,6,1,92,3,0,0,0,0,120,0,4,0,0,0,63,411,1603,0,0,764,1809,0,0,0,0,1,6400,0,0,0,0
vOUT2811,0,73,0,0,171,16,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,198,1,72,3,0,220,360,0,0,1,126,173,0,15,3,14,444,0,0,0,153,0,3,107,0,2,4679,0,0,47,51,20,0,283,0,0,0
vOUT2812,29,137,18,11,15,13,6,57,0,16,0,3,32,5,67,49,17,53,8,84,0,49,4,44,382,4,59,5,177,260,8715,6,13,52,29,10,1892,16,481,0,23,32,33,148,46,1,290,8966,56,91,56,11,150,70,1,8,13,66
vOUT2813,0,0,2,10,0,368,105,0,0,133,2304,0,67,0,79,0,0,515,26,3,3,18,0,1,0,0,0,0,182,42,0,60,990,572,0,103,75,784,0,0,0,1003,67,546,3806,0,194,21113,22,0,62,149,0,0,0,7,390,0
vOUT2814,7,1,36,0,0,2,0,3,28,2,0,0,15,7,3,0,0,41,77,0,8,0,0,41,0,557,0,4,2,4,8,89,0,120,136,44,3,7,55,5183,24,663,25,3101,209,52,12,4331,29,563,187,12,0,15,0,289,6,4
vOUT2815,0,0,0,5,0,0,0,4753,0,4273,0,0,0,1,0,0,0,0,1,71,0,0,0,0,0,0,6429,0,0,6,1,3,1,118,33,16,1,4,23,0,1,1,1,2,0,3,1,92997,3,261,0,49,1341,0,0,5,0,8
vOUT2816,0,0,0,34,0,25,0,0,0,5,0,0,43,3,0,0,0,123,0,26,0,335,0,0,66,0,24,0,11,39,63,6,198,1863,2,107,0,101,183,0,0,4,0,0,4,0,289,3111,0,0,0,25,0,10,183,2,0,9
vOUT2817,3939,1581,2363,2595,2073,4353,6737,2455,808,11226,10313,4364,4075,6718,4683,24880,16737,12497,5388,4957,8736,9198,46780,7278,6337,11761,10724,7888,17495,6481,6693,5352,12258,9774,1703,5217,2089,5347,11465,1735,4784,9227,7409,5704,8966,5500,6391,57258,11729,5332,1766,24551,7191,6188,12774,13188,9225,11471
vOUT2818,459,19,77,291,58,30,2,103,0,1130,5,5,746,289,16,711,69,573,1968,8186,733,646,7,166,220,0,689,299,464,546,424,578,236,183,123,237,17,946,391,0,21,177,537,3,1257,0,201,1663,276,4,4,761,0,24,965,0,425,738
vOUT2819,45,85,38,151,129,37,64,70,0,324,1535,341,0,56,87,0,55,138,6,273,108,69,67,222,158,0,1365,1075,1463,252,89,590,688,421,73,70,11,625,84,0,565,597,1141,160,590,526,155,1202,13,15,1,1198,258,176,0,3,139,185
vOUT282,74,33,0,160,3,136,1,2419,0,669,2514,53,1202,988,3,21,1479,2992,266,172,39,582,924,40,1237,108,723,31,53,1477,1616,1228,631,523,370,1216,16,3193,4,0,6,1450,44,178,2370,71,124,507,8401,30,135,560,197,4,97,0,603,33
vOUT2820,0,2,0,73,24,127,0,21,0,16,0,350,20,0,1,0,0,39,0,8,0,1,0,40,0,0,77,0,65,820,0,120,21,27,0,225,0,86,1,0,0,41,14,0,161,0,0,4456,378,0,0,3,15,4,0,0,0,354
vOUT2821,140,166,40,336,150,122,201,131,0,673,3977,498,0,179,321,0,114,177,6,460,285,108,274,729,573,2,3071,2070,2429,782,205,977,2715,854,357,231,40,597,79,0,1488,2045,2710,343,327,637,477,1701,13,49,3,2712,424,725,0,2,678,327
vOUT2822,0,611,0,430,233,1671,0,244,0,779,131,24,3921,237,6,0,92,673,193,233,46,195,2791,56,271,59,11,0,409,73,2204,18,173,1791,32,789,32,117,0,0,1,678,19,26,905,1309,391,1591,1038,5,51,165,196,104,572,1,71,86
vOUT2823,0,0,0,0,0,0,0,0,0,1,0,0,24,3,0,0,0,2,0,1,0,0,0,0,282,0,0,0,0,5865,0,0,0,72,0,7,0,0,0,0,0,0,0,0,41,0,0,3284,35,0,0,84,0,0,0,0,0,0
vOUT2824,14517,1870,955,1470,5,714,0,895,0,1011,1,0,0,0,1,234,0,0,13,384,1,399,174,0,0,163,0,116,0,0,0,0,0,159,510,1,294,0,154,0,4122,186,1344,988,0,0,0,1140,1,0,840,116,3319,910,34,0,3,139
vOUT2825,15,2,4,47,9,85,1,85,0,18,5,2276,5,54,11,41,214,19,55,14,2,12,65,12,285,0,2,3,102,13,1864,468,18,154,5,78,7,35,30,0,41,20,24,9,26,2,33,3001,253,14,3,3,29,5,2,1,3,49
vOUT2826,40,521,261,0,498,39,1329,6,0,0,13,221,0,200,102,2279,268,71,0,193,4017,653,1,32,0,0,0,1320,40,2,36,41,119,10,338,248,99,9,96,81,5711,2592,898,31,0,237,0,1171,95,76,2,2,488,64,113,887,53,104
vOUT2827,66,0,1,2,2,5,0,4,0,16,103,0,11,4,4,0,4,11,2,0,0,9,14,46,0,0,3,0,10,0,0,59,14,75,1,17,0,8,0,0,0,2,38,13,0,0,8,1917,20,0,2,27,0,0,0,0,9,1
vOUT2828,513,280,456,13,135,28,163,269,2,45,5,143,0,37,7,267,239,190,27,169,661,67,9,458,20,0,76,23,0,76,29,73,20,45,215,184,133,57,158,0,1,250,13,27,7,3,24,7076,7,25,0,47,152,84,152,65,74,61
vOUT2829,0,99,0,36,0,24,11,3,0,21,687,2,11,207,4,790,3,2,324,0,9,17,5,0,2060,0,31,782,12,219,0,100,1138,17,24,16,0,50,1,0,0,316,433,26,148,0,18,2691,79,17,5,18,44,16,0,1,11,18
vOUT283,588,393,393,23,121,30,452,6213,1,251,25,609,31,379,42,85,215,166,50,2233,41,41,32,263,135,1,71,33,256,191,923,521,387,1717,1500,112,394,1076,80,0,11458,65,649,106,16,30,61,50,424,138,279,1185,112,8289,781,71,160,40
vOUT2830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1521,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1529,0,1,0,3,133,1,0,0,0,0
vOUT2831,7423,7502,3133,29,5009,52,162,4097,132,82,35,104,3698,587,39,0,9804,3,10,9,329,21,42,0,38,9,68,11,13,1644,47273,240,10,119,126,5,106,1324,7,0,75,5,8,2421,19,114,989,1520,0,3792,3,2169,51,887,306,54,37,47
vOUT2832,0,0,0,308,2,0,0,7,2,30,0,0,10,5,12,0,57,72,228,26,2,8,0,3,10,0,4,3,4,37,88,146,0,20,0,19,27,113,55,0,0,156,7,3,63,0,37,2901,3,10,4,61,0,20,7,0,0,7
vOUT2833,109,211,41,19,79,45,840,32,0,685,128,158,428,4,194,0,8,94,93,1071,7657,104,108,17,126,9,104,771,16,24,197,41,1039,122,12,3,114,32,918,0,45,7,1027,28,401,0,22,990,244,0,337,659,3,640,475,1,32,32
vOUT2834,0,0,0,954,0,3,0,7,0,46,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,0,45,0,3,0,0,0,62,0,0,0,1,0,0,13,0,13,1792,20,0,0,0,0,0,0,5,0,0
vOUT2835,0,0,0,0,0,0,0,0,6,0,0,0,32,0,0,0,8,4,3,0,0,0,0,1,0,11,0,0,839,0,6,32,3,6,2,1,1,0,0,0,1,102,5,0,1,0,1,778,0,25,0,15,0,0,12,0,0,0
vOUT2836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,13,0,2,0,14,0,241,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4806,0,0,0,0,0,0,3,0,0,0
vOUT2837,646,131,15,118,81,54,76,85,3,824,1966,230,155,359,85,389,232,272,97,191,108,352,252,34,141,5,149,148,776,135,274,156,320,334,97,188,102,76,398,88,244,203,215,351,247,91,241,1036,341,104,21,436,42,120,190,475,336,359
vOUT2838,1,1,0,1,4,0,11,0,0,91,43,1,19,7,21,33,0,5,6,7,0,6,1,15,18,0,6,111,5,17,41,3,0,7,0,2,0,14,0,0,12,12,8,100,33,0,7,549,54,87,4,46,30,1,0,0,6,47
vOUT2839,0,0,0,0,1,5,0,0,0,8,1294,0,0,47,0,0,0,119,4,3,0,126,0,0,1,0,28,0,3,1,0,17,0,12,40,6,0,8,0,0,0,0,0,0,37,0,0,445,11,0,0,10,0,0,0,0,29,26
vOUT284,1658,0,0,0,0,24,2,1629,126,0,0,0,0,0,0,0,10614,0,0,0,1,159,3,0,0,0,221,0,0,0,0,0,0,0,1,0,0,0,892,0,0,0,0,0,1,0,9,169,0,0,0,0,0,17975,0,2,0,9
vOUT2840,1435,7901,5697,6374,4668,4282,19405,2390,6245,24624,88365,23653,32531,6805,15332,67657,27879,9854,9237,40129,38895,12854,39425,32962,18922,10949,8286,32069,24873,10203,8184,34706,18858,16041,3734,31540,16922,33564,52008,127693,11922,54080,10363,100633,9790,51876,10085,58560,321702,52978,5357,48090,39914,26787,102620,133917,29432,5863
vOUT2841,32,68,9,538,22,4,34,231,6,6619,64,50,27,11898,28,53,71,79,6082,172,150,394,90,159,128,64,169,87,139,46911,417,6205,30100,2465,24,14107,49,16353,51,118,76,653,160,105,700,98,319,418,28073,194,53,4254,123,168,119,40,149,7396
vOUT2842,1657,2,85,298,23482,5,24,23,0,14608,646,306,2131,1785,8937,44942,53706,131,36,27997,904,10960,256,312,912,5733,1373,4720,28,2331,49247,15451,788,22790,1251,259,59,13381,4546,6,72,1753,16281,1344,6609,794,4115,31409,48393,26385,88,213,131,786,41,27,21400,815
vOUT2843,38,6,1027,0,8,4,12,2,0,4,2,4,1,12,4,58,8,1,2531,6,46,5279,88,2,5,0,12,69,5,2259,0,2,9,3498,3,1333,0,1,34,10,65,29,33,2,10587,19,2,16,26045,0,321,20,4,6,2325,1,14,407
vOUT2844,9700,27603,6442,234,8460,2338,38793,955,653,1208,18341,5528,2694,7780,5046,99106,15416,4539,445,11406,140477,28058,6798,2057,569,92,2282,73729,4282,2527,2306,2000,5658,1800,7350,17319,3498,4345,6274,1373,229816,65872,46134,3485,11194,21565,738,16887,241989,7358,210,7408,32819,7029,9444,29214,11747,5605
vOUT2845,1107,3,14,192,18428,204,0,2,0,14543,496,39,4399,1511,7728,37593,43751,75,793,22638,791,8859,40,28,308,5550,1079,3382,204,2132,38902,12431,740,19105,789,467,36,10565,3895,4,105,955,11782,1211,5799,710,3402,25880,38775,20476,98,253,173,59,31,18,19041,780
vOUT2846,2139,2605,11,558,1116,164,6,1414,0,7356,1192,2775,1959,4233,20,18,3950,3509,997,109,300,881,7777,3025,8650,337,417,3019,2546,1370,5032,6673,4459,1851,231,3079,19,5158,32,1,121,3187,554,494,3175,64,11885,3847,23059,64,36,997,580,105,158,9,467,1025
vOUT2847,15,0,0,37,1,0,0,0,1,23231,6,0,0,15,1,0,25,0,0,3354,0,3,1,1,76,24,193865,14,15,0,0,1,1,1860,3,14,0,15,0,0,214,1,0,2,1306,0,5,46254,164016,0,1,30727,1,0,0,2,0,27913
vOUT2848,0,0,0,7,0,2,1,0,0,312,0,0,2,25,0,0,0,5,0,22,3,357,1,5,0,0,70,2,72,332,3,1269,0,71,6,9374,0,239,0,0,1,0,1,0,342,0,0,1057,10588,0,20,107,0,0,1,0,1,3095
vOUT2849,464,1145,192,350,458,946,145,148,16,630,2715,204,681,492,278,633,344,1119,1151,5596,422,1142,599,647,375,202,1948,259,5302,460,185,1639,2446,602,82,1090,191,392,752,311,100,4965,2075,551,604,377,460,470,12668,333,122,2317,1595,1494,1135,573,1972,5533
vOUT285,2,728,4,0,0,1,1,6540,0,99,16,42,0,14,1,0,8,718,0,37,2,18,6,0,12,3,226,0,29,33,0,2,11,165,45,178,1,223,255,137,0,2,13,0,14,0,6,27,31,0,23,335,1,0,0,3,13,14
vOUT2850,3,36,38,2,60,3,38,0,14601,22,0,19,0,11,679,8,0,0,9,89,7,184,37,1152,0,27155,349,7,3311,121,5,262,6,0,3,18,1,1,4,539,2208,2423,58,626,0,182,66,237,70247,20340,927,21,175,2265,2921,1161,1000,79
vOUT2851,6573,0,0,198,2305,354,1,2456,0,2284,29255,1,53,2270,107,0,0,3067,14238,1247,14,7548,0,0,600,0,8114,0,2797,1631,1,1462,701,1154,1248,3716,0,1156,95,0,8,9,707,0,1940,0,5,2166,12415,0,46,386,72,0,17,0,1501,9563
vOUT2852,4363,48,0,233,1449,478,1,1158,0,1655,18955,53,142,2070,28,18,4,2168,10149,995,5,5242,42,83,228,0,5453,1,1759,1220,39,509,465,732,1157,903,17,744,4,0,2,1,574,0,867,0,1,1335,10804,14,58,285,0,0,6,150,1015,6778
vOUT2853,39,10,0,68,17,210,1,253,0,520,3514,2136,563,489,14,50,122,429,517,65,6,350,17878,88,171,43,603,11,793,934,275,460,453,840,54,247,1,1252,37,1,12,1107,194,26,841,55,437,833,8234,6,80,3663,411,3,2439,0,10,154
vOUT2854,196,1016,488,2080,3347,84,235,3114,0,10660,70,788,4847,2626,132,104,708,179,3163,390,403,873,39,533,11668,28,201,151,12,361,1710,206,897,2106,55988,86,1433,612,121,124,611,150,2522,284,3285,609,3313,216,4012,1436,1003,70,1143,490,2272,95,319,94
vOUT2855,0,0,0,7300,7,7188,91,0,0,3,0,0,8942,6379,0,0,0,0,17059,0,0,26,195,0,0,702,366,0,0,5024,0,725,522,0,0,1372,0,5552,0,0,19,358,0,3,7375,0,0,481,8877,0,9338,0,287,0,0,0,0,985
vOUT2856,50,23,5,3,779,107,14,12,8105,13,0,48,2,13,353,0,1,17,189,28,14,2076,57,928,6,299,3671,38,115,86,12,26,2,2,124,1,2,8,120,562,347,618,271,3318,0,20836,54,247,49448,1676,81,8,61,418,915,745,377,16
vOUT2857,0,0,0,0,0,1,607,0,0,0,0,0,726,0,0,0,0,308,0,0,0,0,0,0,2603,0,0,0,0,0,0,331,1550,0,0,15,0,0,0,0,4,0,0,0,4416,0,0,1032,2074,0,4,0,0,0,0,0,0,484
vOUT2858,0,0,1,0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,10,0,0,0,0,1,0,37,0,0,0,1844,38,26,0,9,0,0,14,2,0,6,0,0,13,2186,0,0,508,6461,0,0,6,30,0,0,0,1,0
vOUT2859,0,0,0,19,22,367,0,178,0,124,10,3668,272,2174,20,0,97,375,1212,2303,2,27519,16,1855,2235,2,21,0,711,2518,80,1802,1292,824,12,6417,0,250,18,0,3,0,0,0,35,0,1,1406,5094,0,3,214,638,80,0,0,16,2266
vOUT286,125,0,109,0,0,0,94,1273,0,2,0,0,508,0,3,0,0,0,0,0,0,0,0,0,0,0,0,739,228,0,0,256,0,16,184,84,331,195,0,0,0,8,0,1016,0,0,0,0,0,0,8,0,55,0,0,0,308,0
vOUT2860,0,0,55,135,47,1,0,10,0,74,32,250,9,68,27,0,9,385,16,4496,0,9,15241,205,152,0,3,10918,1,180,224,48,34,38,71,8,16,11,12,2,157,360,3,38,23,0,42,25,74436,150,8,117,629,456,0,1752,1,11
vOUT2861,0,39,0,1310,59,58,1,25,0,2061,24,2,83,332,0,0,0,186,509,1158,98,259,134,2,14722,3,2332,0,189,555,212,1404,228,89,16,179,0,2742,0,0,10,559,8,25,4030,125,16,445,5321,0,106,3890,44,0,79,0,2778,203
vOUT2862,29,34,30,120,31,168,77,243,171,873,13990,3777,734,651,85,60,73,580,664,377,393,523,28094,234,250,287,1405,162,2386,1841,503,563,712,1460,49,482,17,1257,77,0,295,1669,672,226,1518,556,747,781,8661,91,103,4830,754,212,3033,147,306,305
vOUT2863,1622,192,652,2878,278,506,5813,83,0,253,0,1212,0,2941,472,0,267,964,1,1300,708,508,701,1424,464,14,9,20,69,1224,640,1108,521,300,2244,173,263,116,1320,2,4741,74,893,164,2155,859,607,40,31419,0,84,60,330,1958,7,238,1164,19
vOUT2864,0,0,0,0,0,0,0,39,7,0,0,49,0,0,0,0,0,0,0,0,3,5605,0,0,1,6,153,0,165,21,0,0,1,502,0,2,0,0,0,82341,3,0,5,0,32,0,0,975,4603,0,0,0,1,0,0,0,0,0
vOUT2865,355,1,1,653,141,5,0,0,0,674,55,0,133,121,91,0,29,123,445,83,0,50,8349,166,3233,16,4,855,30,457,228,130,1111,2070,3,8068,6,12544,0,0,808,1606,0,136,17,0,803,2351,13829,0,11,566,57,2,0,0,1421,556
vOUT2866,1266,3541,783,0,795,405,3651,68,3,0,1418,611,0,639,460,9878,1475,477,0,1167,17614,3054,42,153,41,0,302,9166,240,0,186,163,330,85,901,1801,282,242,671,43,25670,7651,5681,169,0,2499,0,2250,56561,380,9,578,2909,170,1951,2641,320,576
vOUT2867,68,11,0,654,37,608,6,753,0,828,2160,248,1174,1022,14,6,1942,5410,349,128,8,968,1303,334,1892,230,556,5,996,1521,922,3104,354,991,451,1958,9,1910,20,0,28,2030,63,216,3476,2815,108,756,29694,45,159,484,566,44,159,2,207,119
vOUT2868,0,4,0,0,0,1,0,0,3,1,1,4,9,0,0,2,0,0,0,7,0,0,0,77,8,0,16,0,0,0,1,291,256,96,0,11,1,0,0,0,6,0,29,90,3,0,0,1,14076,0,31,421,122,0,0,0,3,2
vOUT2869,402,2088,0,491,576,342,5996,325,993,3461,3125,1941,6639,997,1590,8066,1740,641,1577,750,0,1245,3115,1426,876,0,1129,0,2007,1312,536,346,6685,1545,928,720,958,617,0,0,6550,5414,1255,5887,2820,0,7156,3048,10349,9848,3640,3198,17084,3872,4790,4787,5287,126
vOUT287,0,9332,1779,293,0,0,1,4131,0,999,0,0,0,0,495,0,21,0,0,0,0,0,177,0,580,0,1,0,6,0,0,2,14,85,2680,6642,81,1578,0,0,0,0,0,0,0,0,0,4110,0,0,0,0,0,1407,13,1,3166,655
